colour,id,dayofweek-month-dayofmonth,daynumber,unixtime,hour
#513F3F,1154181073127564834_19244056,SunJan3,3,1451809127,00
#1F1515,1154181099179692376_264701235,SunJan3,3,1451809130,00
#614848,1154181287473367508_230354145,SunJan3,3,1451809153,00
#4F2D2D,1154181357869962962_27033556,SunJan3,3,1451809161,00
#909393,1154181476073171359_1629022905,SunJan3,3,1451809175,00
#165B5B,1154181543280104528_204835372,SunJan3,3,1451809183,00
#6A1C1C,1154181557569758741_8784136,SunJan3,3,1451809185,00
#987A7A,1154181584161921199_1616149405,SunJan3,3,1451809188,00
#946969,1154181598252673160_16847345,SunJan3,3,1451809189,00
#1F2525,1154182011590713955_14025167,SunJan3,3,1451809239,00
#672727,1154182078499985589_1547901861,SunJan3,3,1451809247,00
#363232,1154182084642205594_1527713578,SunJan3,3,1451809248,00
#544242,1154182156239263355_2190403860,SunJan3,3,1451809256,00
#514545,1154182170681372202_182190858,SunJan3,3,1451809258,00
#8A9999,1154182480081359202_8603747,SunJan3,3,1451809295,00
#634343,1154182506746700428_1049976751,SunJan3,3,1451809298,00
#3C8282,1154182658591611079_1616149405,SunJan3,3,1451809316,00
#7E7C7C,1154182795365013154_1718171620,SunJan3,3,1451809332,00
#554B4B,1154183065672283390_348037748,SunJan3,3,1451809364,00
#C3D1D1,1154183167518165884_201592545,SunJan3,3,1451809377,00
#825050,1154183415325047320_615126581,SunJan3,3,1451809406,00
#821F1F,1154183453034174096_2190403860,SunJan3,3,1451809411,00
#9A8A8A,1154183505169373549_14133861,SunJan3,3,1451809417,00
#5D4545,1154183535290371372_46266426,SunJan3,3,1451809420,00
#764F4F,1154183613902127836_51028487,SunJan3,3,1451809430,00
#5E9D9D,1154183646180188527_176502215,SunJan3,3,1451809434,00
#AC9898,1154183772947502738_14520916,SunJan3,3,1451809449,00
#163838,1154183799282375295_14023877,SunJan3,3,1451809452,00
#392727,1154183978084486628_497067834,SunJan3,3,1451809473,00
#4C3E3E,1154184037742596504_22391203,SunJan3,3,1451809480,00
#9CA8A8,1154184072701424166_1697624619,SunJan3,3,1451809485,00
#321D1D,1154184225983330284_298911564,SunJan3,3,1451809503,00
#773E3E,1154184251412518985_1064805,SunJan3,3,1451809506,00
#766868,1154184278758971623_1616149405,SunJan3,3,1451809509,00
#1C0404,1154184431767181546_1616149405,SunJan3,3,1451809527,00
#503232,1154184501459998555_1790809660,SunJan3,3,1451809536,00
#344C4C,1154184851801561332_1616149405,SunJan3,3,1451809577,00
#662828,1154185067619829635_1387150656,SunJan3,3,1451809603,00
#A3ACAC,1154185169333315604_367797233,SunJan3,3,1451809615,00
#755555,1154185231183195203_1735977890,SunJan3,3,1451809623,00
#8A5A5A,1154185483488909570_1616149405,SunJan3,3,1451809653,00
#3F8787,1154185525656087949_41137106,SunJan3,3,1451809658,00
#6E2A2A,1154185880730328346_253148318,SunJan3,3,1451809700,00
#645252,1154185900114828768_321526782,SunJan3,3,1451809702,00
#574646,1154186390579045647_323425888,SunJan3,3,1451809761,00
#8F4343,1154186422077441940_48590080,SunJan3,3,1451809765,00
#253C3C,1154186451985924942_232348103,SunJan3,3,1451809768,00
#8E7777,1154187214518948387_387858267,SunJan3,3,1451809859,00
#232323,1154187442704113736_6291559,SunJan3,3,1451809886,00
#7C7575,1154187467586191146_498452990,SunJan3,3,1451809889,00
#2A2E2E,1154188113582207611_30650747,SunJan3,3,1451809966,00
#081313,1154188124872680140_14025167,SunJan3,3,1451809967,00
#665454,1154188208969213236_323425888,SunJan3,3,1451809978,00
#BDBBBB,1154188499483434124_185010838,SunJan3,3,1451810012,00
#9D9898,1154188530340617300_2293044630,SunJan3,3,1451810016,00
#D09F9F,1154188680864923264_2430883774,SunJan3,3,1451810034,00
#764949,1154188996399216844_227500653,SunJan3,3,1451810071,00
#170B0B,1154189079952508358_174643344,SunJan3,3,1451810081,00
#8D8181,1154189277107395744_185010838,SunJan3,3,1451810105,00
#2E2E2E,1154189500195765071_322812525,SunJan3,3,1451810132,00
#141717,1154189579368109178_2262593172,SunJan3,3,1451810141,00
#B18989,1154189646201921047_2136924902,SunJan3,3,1451810149,00
#545050,1154190132879680854_323425888,SunJan3,3,1451810207,00
#2B2D2D,1154190172710816741_1814442865,SunJan3,3,1451810212,00
#7F6262,1154190882518438700_230605099,SunJan3,3,1451810296,00
#A8AFAF,1154190917360966798_2293044630,SunJan3,3,1451810300,00
#687B7B,1154190963846800744_323425888,SunJan3,3,1451810306,00
#242323,1154191055644273713_10971802,SunJan3,3,1451810317,00
#A47777,1154191081003102306_994321867,SunJan3,3,1451810320,00
#3D4242,1154191324934656120_23011107,SunJan3,3,1451810349,00
#894E4E,1154191574252865219_26121488,SunJan3,3,1451810379,00
#3C1919,1154191693178928685_2275847238,SunJan3,3,1451810393,00
#877B7B,1154192154551600849_26121488,SunJan3,3,1451810448,00
#999D9D,1154193153448977613_40400232,SunJan3,3,1451810567,00
#927373,1154193215795170200_308382241,SunJan3,3,1451810574,00
#D89A9A,1154193236674619754_181232441,SunJan3,3,1451810577,00
#847171,1154194395922343767_2116973240,SunJan3,3,1451810715,00
#775757,1154194974779167115_603719147,SunJan3,3,1451810784,00
#5B8181,1154195119390603424_283399365,SunJan3,3,1451810801,00
#5E5454,1154195302915571764_22728391,SunJan3,3,1451810823,00
#967373,1154195375166670551_1350313408,SunJan3,3,1451810832,00
#847272,1154195554798199346_1362821335,SunJan3,3,1451810853,00
#605252,1154196011062306092_1778700680,SunJan3,3,1451810908,00
#314747,1154196410557055108_277254655,SunJan3,3,1451810955,00
#8DB2B2,1154196581793454589_1616149405,SunJan3,3,1451810976,00
#9A7171,1154196859033548750_54321084,SunJan3,3,1451811009,00
#B79A9A,1154196903040345667_11641240,SunJan3,3,1451811014,00
#933C3C,1154196965076896160_523208969,SunJan3,3,1451811021,00
#715A5A,1154197102814820268_181020,SunJan3,3,1451811038,00
#866969,1154197208313074703_3244068,SunJan3,3,1451811050,00
#653C3C,1154197362251202543_1672327878,SunJan3,3,1451811069,00
#753636,1154197904601769927_1930409728,SunJan3,3,1451811133,00
#4C4646,1154198405079425636_1362821335,SunJan3,3,1451811193,00
#729999,1154198720979391399_2245288059,SunJan3,3,1451811231,00
#696868,1154198854315676154_234987435,SunJan3,3,1451811247,00
#765757,1154198865867960772_5938579,SunJan3,3,1451811248,00
#B15656,1154199118093363150_1712990392,SunJan3,3,1451811278,00
#323434,1154199123932714365_270901252,SunJan3,3,1451811279,00
#865555,1154199166807281980_197361635,SunJan3,3,1451811284,00
#9D9999,1154200039265012799_51967178,SunJan3,3,1451811388,00
#767F7F,1154200206594771583_50944321,SunJan3,3,1451811408,00
#7D4646,1154200873720066379_354810491,SunJan3,3,1451811487,00
#7B7D7D,1154200986609430919_493099267,SunJan3,3,1451811501,00
#352D2D,1154201173791093274_1556812571,SunJan3,3,1451811523,00
#795050,1154201383571074385_459225298,SunJan3,3,1451811548,00
#3C2626,1154201597883537533_5180597,SunJan3,3,1451811574,00
#777B7B,1154202268963685788_2040496,SunJan3,3,1451811654,01
#634A4A,1154202346466022738_222765484,SunJan3,3,1451811663,01
#455555,1154202623461778232_9374311,SunJan3,3,1451811696,01
#644E4E,1154202849096685020_2019002484,SunJan3,3,1451811723,01
#523B3B,1154203103927726552_1477199347,SunJan3,3,1451811753,01
#AD7878,1154203149661231799_2431683189,SunJan3,3,1451811759,01
#919191,1154203496913439384_50935641,SunJan3,3,1451811800,01
#8A7E7E,1154203598409545257_21997924,SunJan3,3,1451811812,01
#6C6565,1154203704265348983_22912884,SunJan3,3,1451811825,01
#5E5151,1154203960744741542_50935641,SunJan3,3,1451811855,01
#796E6E,1154204389830429356_50935641,SunJan3,3,1451811906,01
#624444,1154204744416889523_50935641,SunJan3,3,1451811949,01
#0E0D0D,1154204889531959716_234631169,SunJan3,3,1451811966,01
#CC6B6B,1154205563950336709_50935641,SunJan3,3,1451812046,01
#809F9F,1154205841915102683_2040496,SunJan3,3,1451812080,01
#4D3B3B,1154206208147396528_22912884,SunJan3,3,1451812123,01
#2F2A2A,1154206474511053485_182718067,SunJan3,3,1451812155,01
#8C4A4A,1154206591337021698_8190943,SunJan3,3,1451812169,01
#9D9292,1154206648086378816_337591357,SunJan3,3,1451812176,01
#0E3636,1154206676543441673_301914193,SunJan3,3,1451812179,01
#664C4C,1154207379440474143_383633013,SunJan3,3,1451812263,01
#898585,1154207676698332334_51967178,SunJan3,3,1451812298,01
#802F2F,1154207856793837275_2202307646,SunJan3,3,1451812320,01
#4D4B4B,1154208270058591344_20192628,SunJan3,3,1451812369,01
#3D3030,1154208413645093229_337591357,SunJan3,3,1451812386,01
#584F4F,1154208727481572139_2431683189,SunJan3,3,1451812424,01
#885252,1154208742493947211_1931820032,SunJan3,3,1451812425,01
#797878,1154208806385619796_182633971,SunJan3,3,1451812433,01
#5D7171,1154208857007983123_31156153,SunJan3,3,1451812439,01
#382525,1154209130819989333_181965618,SunJan3,3,1451812472,01
#685959,1154209146509668637_241298531,SunJan3,3,1451812474,01
#575151,1154209764084808030_368316021,SunJan3,3,1451812547,01
#BAB7B7,1154209880494674852_279757147,SunJan3,3,1451812561,01
#A5B4B4,1154209954040280913_1507789764,SunJan3,3,1451812570,01
#3D4D4D,1154210541937598276_342518302,SunJan3,3,1451812640,01
#9F9696,1154210691077741590_1271252406,SunJan3,3,1451812658,01
#501A1A,1154211238494601306_643793839,SunJan3,3,1451812723,01
#452E2E,1154211361477614478_187616525,SunJan3,3,1451812738,01
#3E3636,1154211382316064537_2202307646,SunJan3,3,1451812740,01
#3B2A2A,1154211513566324142_11224696,SunJan3,3,1451812756,01
#402525,1154211652797102348_36796437,SunJan3,3,1451812772,01
#5BB5B5,1154211764842744719_11775465,SunJan3,3,1451812786,01
#A06E6E,1154212072094231778_1487862362,SunJan3,3,1451812822,01
#914C4C,1154212119188102279_182567582,SunJan3,3,1451812828,01
#789999,1154212155485542750_23592517,SunJan3,3,1451812832,01
#6B4646,1154212435808694635_221593531,SunJan3,3,1451812866,01
#635656,1154212464529144102_36796437,SunJan3,3,1451812869,01
#575757,1154213227139998793_325263880,SunJan3,3,1451812960,01
#8F6969,1154213676919055202_285452583,SunJan3,3,1451813014,01
#463232,1154213844909250955_23592517,SunJan3,3,1451813034,01
#4E4848,1154214303607498413_1958272,SunJan3,3,1451813088,01
#2A2C2C,1154214297642800211_22912884,SunJan3,3,1451813088,01
#5A4F4F,1154214565811887073_288294901,SunJan3,3,1451813120,01
#89B3B3,1154214812133568926_221593531,SunJan3,3,1451813149,01
#7E7E7E,1154214900936239777_204539377,SunJan3,3,1451813160,01
#707070,1154215305963617314_12789590,SunJan3,3,1451813208,01
#614848,1154215967377241243_226136708,SunJan3,3,1451813287,01
#2E3131,1154216127698993922_254175415,SunJan3,3,1451813306,01
#575757,1154216149143021047_17888096,SunJan3,3,1451813308,01
#585858,1154216362597691216_206981290,SunJan3,3,1451813334,01
#564B4B,1154216394692140717_249575934,SunJan3,3,1451813338,01
#7FA1A1,1154216500567023826_1255173143,SunJan3,3,1451813350,01
#6E7878,1154216531923128623_8352643,SunJan3,3,1451813354,01
#668787,1154216589551576022_1579911383,SunJan3,3,1451813361,01
#6A4444,1154217018556174720_212749115,SunJan3,3,1451813412,01
#4E4A4A,1154217094756926183_191677783,SunJan3,3,1451813421,01
#6A7070,1154217131303772149_914620518,SunJan3,3,1451813425,01
#909595,1154217190412407464_462963,SunJan3,3,1451813432,01
#554444,1154217208832630612_2431891830,SunJan3,3,1451813435,01
#393232,1154217714129848206_55852832,SunJan3,3,1451813495,01
#879E9E,1154217779433677808_1579911383,SunJan3,3,1451813503,01
#4E5353,1154218061896422569_22912884,SunJan3,3,1451813536,01
#435353,1154218060501965730_1720565981,SunJan3,3,1451813536,01
#B89999,1154218512380692759_208742145,SunJan3,3,1451813590,01
#906B6B,1154218612950945744_258801394,SunJan3,3,1451813602,01
#373737,1154218842448620736_1151128482,SunJan3,3,1451813629,01
#100606,1154218848076660210_1073222782,SunJan3,3,1451813630,01
#151616,1154218924428307940_311156354,SunJan3,3,1451813639,01
#4C4D4D,1154219084291546713_4467854,SunJan3,3,1451813658,01
#472222,1154219240312043489_27888612,SunJan3,3,1451813677,01
#BC9B9B,1154219490643380523_208742145,SunJan3,3,1451813707,01
#726262,1154220318900752798_1666731923,SunJan3,3,1451813805,01
#080A0A,1154220342866217688_1627351153,SunJan3,3,1451813808,01
#CAAAAA,1154220464300722496_208742145,SunJan3,3,1451813823,01
#3A3A3A,1154221457660791679_2106235081,SunJan3,3,1451813941,01
#A4B2B2,1154221556831147240_583690308,SunJan3,3,1451813953,01
#7F6F6F,1154221718651534382_255094350,SunJan3,3,1451813972,01
#5C6363,1154222017662271599_838238183,SunJan3,3,1451814008,01
#B78181,1154222016100927859_208742145,SunJan3,3,1451814008,01
#4E3535,1154222044632170971_24293695,SunJan3,3,1451814011,01
#191D1D,1154222119054788139_212927608,SunJan3,3,1451814020,01
#A88686,1154223025929224003_2362416438,SunJan3,3,1451814128,01
#664040,1154223494517815669_15247365,SunJan3,3,1451814184,01
#4A8383,1154223508148713774_585066789,SunJan3,3,1451814186,01
#BB9999,1154223846417643704_184250141,SunJan3,3,1451814226,01
#835656,1154223955210833007_1535256442,SunJan3,3,1451814239,01
#A8A7A7,1154224327414471338_23592517,SunJan3,3,1451814283,01
#3B8282,1154224603054995787_585066789,SunJan3,3,1451814316,01
#828989,1154224880380549953_1642235005,SunJan3,3,1451814349,01
#5F9999,1154225405442128223_585066789,SunJan3,3,1451814412,01
#AEC2C2,1154225690976475071_2929628,SunJan3,3,1451814446,01
#784D4D,1154226309323618734_15247365,SunJan3,3,1451814520,01
#422F2F,1154226745416299225_375184811,SunJan3,3,1451814571,01
#787777,1154226744299160326_22728391,SunJan3,3,1451814571,01
#7E8B8B,1154226740344841577_1605485184,SunJan3,3,1451814571,01
#861E1E,1154226750599206649_928188588,SunJan3,3,1451814572,01
#8A7575,1154228254589409718_56120341,SunJan3,3,1451814751,01
#3C3C3C,1154228398247764089_348193703,SunJan3,3,1451814769,01
#818F8F,1154229040462943834_179663828,SunJan3,3,1451814845,01
#988888,1154229061900609869_1983135297,SunJan3,3,1451814848,01
#6F7373,1154229191909218666_43287213,SunJan3,3,1451814863,01
#7A7171,1154230457029885926_13788326,SunJan3,3,1451815014,01
#695858,1154230796338596451_14201281,SunJan3,3,1451815054,01
#513333,1154231169090031444_1563149834,SunJan3,3,1451815099,01
#AB9898,1154231795816611687_320861806,SunJan3,3,1451815174,01
#53A8A8,1154232025944136359_1723099581,SunJan3,3,1451815201,02
#8E5959,1154232047577859602_426349096,SunJan3,3,1451815203,02
#1A1919,1154232561115940956_2106235081,SunJan3,3,1451815265,02
#866666,1154232599748032220_273172572,SunJan3,3,1451815269,02
#867676,1154232886378238131_11177435,SunJan3,3,1451815304,02
#334E4E,1154233553449647131_13788326,SunJan3,3,1451815383,02
#6B4444,1154235029172263155_883327053,SunJan3,3,1451815559,02
#282222,1154235652656199181_1941967684,SunJan3,3,1451815633,02
#C69B9B,1154236099350392997_13393483,SunJan3,3,1451815687,02
#786868,1154236499318375460_425742656,SunJan3,3,1451815734,02
#726060,1154237223650387424_1398512,SunJan3,3,1451815821,02
#5F2222,1154237567036785657_200522271,SunJan3,3,1451815862,02
#1A1A1A,1154237789788932126_239353297,SunJan3,3,1451815888,02
#524747,1154237907856967162_1695016712,SunJan3,3,1451815902,02
#5D8484,1154238133471413614_10799480,SunJan3,3,1451815929,02
#030505,1154238925506903607_228499382,SunJan3,3,1451816023,02
#ACA9A9,1154239258308346813_697579575,SunJan3,3,1451816063,02
#556969,1154239349944488984_928188588,SunJan3,3,1451816074,02
#624E4E,1154241217659403466_13788326,SunJan3,3,1451816297,02
#9C0D0D,1154241913343053443_289717946,SunJan3,3,1451816380,02
#818F8F,1154242406735810191_289717946,SunJan3,3,1451816438,02
#743A3A,1154242922349989537_289717946,SunJan3,3,1451816500,02
#887777,1154243020779508418_2350405595,SunJan3,3,1451816512,02
#664444,1154243072505380963_200522271,SunJan3,3,1451816518,02
#6F6E6E,1154243747341514912_29905109,SunJan3,3,1451816598,02
#453737,1154243773565088420_1566245875,SunJan3,3,1451816601,02
#9B1B1B,1154243928085368502_289717946,SunJan3,3,1451816620,02
#695555,1154244873185207295_11665327,SunJan3,3,1451816732,02
#708080,1154245449491089220_1196690448,SunJan3,3,1451816801,02
#BD4747,1154245928698470728_38845215,SunJan3,3,1451816858,02
#6F5151,1154245997569902860_394526153,SunJan3,3,1451816867,02
#996A6A,1154246372574068264_189480990,SunJan3,3,1451816911,02
#624F4F,1154246990700834448_48004698,SunJan3,3,1451816985,02
#947676,1154248699365523665_200522271,SunJan3,3,1451817189,02
#616C6C,1154250513402695491_289717946,SunJan3,3,1451817405,02
#A65858,1154251493781255775_30749844,SunJan3,3,1451817522,02
#4D6969,1154251797597917021_289717946,SunJan3,3,1451817558,02
#897070,1154252995591802745_462952946,SunJan3,3,1451817701,02
#210E0E,1154253725954839685_44318428,SunJan3,3,1451817788,02
#414D4D,1154253899774181381_144037447,SunJan3,3,1451817809,02
#C13333,1154254657276327586_30749844,SunJan3,3,1451817899,02
#576767,1154254790722121092_241844666,SunJan3,3,1451817915,02
#804343,1154255805730841600_2368015312,SunJan3,3,1451818036,02
#968484,1154256021435639885_7575441,SunJan3,3,1451818061,02
#6D6D6D,1154256155598736291_5204433,SunJan3,3,1451818077,02
#AAC9C9,1154256844797424120_252278499,SunJan3,3,1451818160,02
#5B6060,1154257567561007042_14329590,SunJan3,3,1451818246,02
#9FB6B6,1154257761546781779_13353824,SunJan3,3,1451818269,02
#855454,1154257850814674845_240865236,SunJan3,3,1451818280,02
#6E6E6E,1154258170237742555_2321406850,SunJan3,3,1451818318,02
#867878,1154258191681670096_5204433,SunJan3,3,1451818320,02
#6E4C4C,1154258894114208017_258450205,SunJan3,3,1451818404,02
#59A3A3,1154259134649958223_1498565990,SunJan3,3,1451818433,02
#663E3E,1154259491075972321_1451358382,SunJan3,3,1451818475,02
#655757,1154259859426234382_8681523,SunJan3,3,1451818519,02
#3A3A3A,1154260980447608975_321487847,SunJan3,3,1451818653,02
#141717,1154261031767378513_1627351153,SunJan3,3,1451818659,02
#654C4C,1154261608962907099_280056717,SunJan3,3,1451818728,02
#8DABAB,1154261922230016340_1723099581,SunJan3,3,1451818765,02
#876262,1154262586260850897_194431665,SunJan3,3,1451818844,03
#8FBDBD,1154264069635233816_280056717,SunJan3,3,1451819021,03
#8B9F9F,1154265451517697307_614303574,SunJan3,3,1451819186,03
#3B4444,1154266261595441210_3651873,SunJan3,3,1451819282,03
#2F3B3B,1154268972619560056_899553996,SunJan3,3,1451819605,03
#161A1A,1154269599190208525_281784339,SunJan3,3,1451819680,03
#B49090,1154270757647044944_13462835,SunJan3,3,1451819818,03
#918484,1154272029630605041_557609936,SunJan3,3,1451819970,03
#7C1F1F,1154272565250608486_45983954,SunJan3,3,1451820034,03
#4C5353,1154273003295923787_213964534,SunJan3,3,1451820086,03
#412D2D,1154273034222431346_1374367298,SunJan3,3,1451820089,03
#8E7D7D,1154274029959139737_42527835,SunJan3,3,1451820208,03
#766060,1154274975642612291_279009923,SunJan3,3,1451820321,03
#2A6464,1154275710672740870_14025167,SunJan3,3,1451820409,03
#7A7878,1154276062727920963_19887198,SunJan3,3,1451820451,03
#434343,1154276504839419052_1565540,SunJan3,3,1451820503,03
#2D2929,1154276658361490783_6247646,SunJan3,3,1451820522,03
#7D7575,1154276760358769103_42527835,SunJan3,3,1451820534,03
#738888,1154277469298089640_5769086,SunJan3,3,1451820618,03
#8A8383,1154277568433377759_42527835,SunJan3,3,1451820630,03
#937575,1154278276114407102_5769086,SunJan3,3,1451820714,03
#555252,1154279115529044333_14334271,SunJan3,3,1451820815,03
#734E4E,1154279442189393576_252113846,SunJan3,3,1451820853,03
#867878,1154280466954813246_868475222,SunJan3,3,1451820976,03
#EDEDED,1154280796002822167_2154304969,SunJan3,3,1451821015,03
#5D4747,1154281142649896545_313606294,SunJan3,3,1451821056,03
#16DEDE,1154283118765031132_19958598,SunJan3,3,1451821292,03
#A42727,1154283519203431527_1282833412,SunJan3,3,1451821339,03
#726565,1154284837070880334_196583758,SunJan3,3,1451821497,03
#5E4D4D,1154285181218481539_235820408,SunJan3,3,1451821538,03
#396969,1154285476425524616_287143864,SunJan3,3,1451821573,03
#5B3939,1154286738521613739_235820408,SunJan3,3,1451821723,03
#A3B3B3,1154287855149028641_2110343364,SunJan3,3,1451821856,03
#7A5F5F,1154288582488647115_235820408,SunJan3,3,1451821943,03
#493636,1154288664875375883_218492566,SunJan3,3,1451821953,03
#6A7474,1154291177097029126_287143864,SunJan3,3,1451822252,03
#26BBBB,1154292204757265449_253930970,SunJan3,3,1451822375,03
#6A4242,1154292432549726153_1275725784,SunJan3,3,1451822402,04
#6D6D6D,1154293729967760702_17888096,SunJan3,3,1451822557,04
#776969,1154295317718839748_2241635459,SunJan3,3,1451822746,04
#4C6767,1154296554310323704_395437034,SunJan3,3,1451822893,04
#393939,1154298555876036775_18968891,SunJan3,3,1451823132,04
#2C6363,1154298956462544360_29490884,SunJan3,3,1451823180,04
#49B7B7,1154299270710689418_1184608326,SunJan3,3,1451823217,04
#4B4D4D,1154299361551919891_355234297,SunJan3,3,1451823228,04
#5F6D6D,1154301484489689227_1107733505,SunJan3,3,1451823481,04
#A7A4A4,1154302499779402948_19373222,SunJan3,3,1451823602,04
#080808,1154303032974969510_2073862113,SunJan3,3,1451823666,04
#3D3D3D,1154303230592508415_1735955855,SunJan3,3,1451823689,04
#9A6D6D,1154304140983932365_253836796,SunJan3,3,1451823798,04
#614747,1154305810434791648_43287213,SunJan3,3,1451823997,04
#1F1B1B,1154306042640990044_1184608326,SunJan3,3,1451824024,04
#837777,1154307681505903298_53917687,SunJan3,3,1451824220,04
#645555,1154309174485164528_1399452663,SunJan3,3,1451824398,04
#6D4141,1154310155516117785_53917687,SunJan3,3,1451824515,04
#7A8181,1154311783669012329_1746642276,SunJan3,3,1451824709,04
#683333,1154312928619739462_184140333,SunJan3,3,1451824845,04
#973A3A,1154313402119105604_1103939618,SunJan3,3,1451824902,04
#876A6A,1154315341000158915_1523696610,SunJan3,3,1451825133,04
#524C4C,1154318099147737266_2106235081,SunJan3,3,1451825462,04
#6C3D3D,1154319305801316242_18707668,SunJan3,3,1451825606,04
#463D3D,1154320739646805433_2264010228,SunJan3,3,1451825777,04
#827878,1154322138246485467_1435770836,SunJan3,3,1451825943,04
#705151,1154323395647873587_177505231,SunJan3,3,1451826093,05
#8B7474,1154329449514492403_1693911367,SunJan3,3,1451826815,05
#104040,1154330289406383320_12300676,SunJan3,3,1451826915,05
#B19595,1154330771727983226_328482439,SunJan3,3,1451826972,05
#626262,1154331526545236816_9374311,SunJan3,3,1451827062,05
#3D3D3D,1154331587064711808_2106235081,SunJan3,3,1451827070,05
#727373,1154331749069765820_1929238,SunJan3,3,1451827089,05
#3D3D3D,1154331795551118169_9374311,SunJan3,3,1451827094,05
#545454,1154331978372440926_9374311,SunJan3,3,1451827116,05
#999999,1154332202255999845_9374311,SunJan3,3,1451827143,05
#B9B9B9,1154332414387118956_9374311,SunJan3,3,1451827168,05
#945E5E,1154335134105327980_182856653,SunJan3,3,1451827492,05
#4F3939,1154336793365307259_253148318,SunJan3,3,1451827690,05
#534C4C,1154341212824619870_2106235081,SunJan3,3,1451828217,05
#A9B9B9,1154343143207665597_14769926,SunJan3,3,1451828447,05
#4C4141,1154344941009952794_2149707743,SunJan3,3,1451828662,05
#9DBEBE,1154344968635140298_301204209,SunJan3,3,1451828665,05
#6F7F7F,1154345532664216447_11665157,SunJan3,3,1451828732,05
#815A5A,1154346707316866767_277599318,SunJan3,3,1451828872,05
#7F9898,1154347433963722348_2252679772,SunJan3,3,1451828959,05
#1D2929,1154348722143532708_2252679772,SunJan3,3,1451829112,05
#C49B9B,1154350129449051509_1015168880,SunJan3,3,1451829280,05
