colour,id,dayofweek-month-dayofmonth,daynumber,unixtime,hour
#2E2E2E,1159263606643215893_182730114,SunJan10,10,1452415012,00
#CA3636,1159263601195189681_2528584576,SunJan10,10,1452415012,00
#C39898,1159263707098720289_2142981993,SunJan10,10,1452415024,00
#7F7F7F,1159263832954705932_17733653,SunJan10,10,1452415039,00
#563737,1159264221791763894_255418566,SunJan10,10,1452415085,00
#A17676,1159264442169982019_359199638,SunJan10,10,1452415112,00
#757B7B,1159264452603169633_654822449,SunJan10,10,1452415113,00
#7A6A6A,1159264614561410791_1158071850,SunJan10,10,1452415132,00
#533535,1159264767252918609_26358867,SunJan10,10,1452415150,00
#747272,1159264951983983567_461906073,SunJan10,10,1452415173,00
#8F7878,1159264986544692907_49080726,SunJan10,10,1452415177,00
#918181,1159265090128205976_2240191685,SunJan10,10,1452415189,00
#B08E8E,1159265117417443054_528657754,SunJan10,10,1452415192,00
#724F4F,1159265734333283788_255418566,SunJan10,10,1452415266,00
#794848,1159265809873709464_13804553,SunJan10,10,1452415275,00
#B79C9C,1159265890713411662_292838271,SunJan10,10,1452415284,00
#281212,1159265939534584726_1811667757,SunJan10,10,1452415290,00
#6D6262,1159266064819318648_1503758610,SunJan10,10,1452415305,00
#555050,1159266155514341244_184936064,SunJan10,10,1452415316,00
#795858,1159266445487165030_557889786,SunJan10,10,1452415351,00
#97A3A3,1159266579191236870_549172881,SunJan10,10,1452415366,00
#5F4C4C,1159267012704475087_2117741284,SunJan10,10,1452415418,00
#494646,1159267048088343990_537016988,SunJan10,10,1452415422,00
#856969,1159267190650774931_2074835072,SunJan10,10,1452415439,00
#5F6F6F,1159267437555550487_549172881,SunJan10,10,1452415469,00
#955C5C,1159267937775097759_482161380,SunJan10,10,1452415528,00
#B96868,1159268318956992473_30749844,SunJan10,10,1452415574,00
#709797,1159268331211485095_1503758610,SunJan10,10,1452415575,00
#5F3C3C,1159268352315856127_268002276,SunJan10,10,1452415578,00
#74D4D4,1159268681787443514_549172881,SunJan10,10,1452415617,00
#826A6A,1159269039630617292_15554769,SunJan10,10,1452415660,00
#394A4A,1159269288843806421_211980896,SunJan10,10,1452415690,00
#4C5D5D,1159269867423940404_3231934,SunJan10,10,1452415758,00
#636363,1159270179939670544_26635117,SunJan10,10,1452415796,00
#404040,1159270266680268380_15827452,SunJan10,10,1452415806,00
#5D9191,1159270665945640928_1503758610,SunJan10,10,1452415854,00
#794F4F,1159270794953067121_180427657,SunJan10,10,1452415869,00
#596060,1159271174388236855_14334271,SunJan10,10,1452415914,00
#985D5D,1159271206491592179_1397369420,SunJan10,10,1452415918,00
#554D4D,1159271285687784089_11618779,SunJan10,10,1452415928,00
#A04343,1159271388119468298_1632209,SunJan10,10,1452415940,00
#A07070,1159271453105022552_11641240,SunJan10,10,1452415948,00
#8A7373,1159271515401768785_330114114,SunJan10,10,1452415955,00
#685555,1159271773342131095_22993191,SunJan10,10,1452415986,00
#322D2D,1159272324936010001_864534129,SunJan10,10,1452416051,00
#648686,1159272369738039384_1659667639,SunJan10,10,1452416057,00
#B98989,1159273141078149333_325656873,SunJan10,10,1452416149,00
#B59595,1159273192032047133_47858331,SunJan10,10,1452416155,00
#5F5C5C,1159273453126113755_17087005,SunJan10,10,1452416186,00
#4E3333,1159273505196928231_241844666,SunJan10,10,1452416192,00
#949494,1159273663992912476_492459309,SunJan10,10,1452416211,00
#AA7F7F,1159273794351681411_330114114,SunJan10,10,1452416227,00
#4F2D2D,1159273979341840817_6245391,SunJan10,10,1452416249,00
#9A5757,1159274390888536115_297266941,SunJan10,10,1452416298,00
#544242,1159274653814570849_2006648790,SunJan10,10,1452416329,00
#405757,1159274940336804678_413954707,SunJan10,10,1452416363,00
#3A3232,1159275021436721445_1112828589,SunJan10,10,1452416373,00
#059090,1159275431831570005_224937592,SunJan10,10,1452416422,01
#8A8787,1159275711996097745_23514348,SunJan10,10,1452416455,01
#877373,1159275745229656232_37207291,SunJan10,10,1452416459,01
#9BA1A1,1159275966774333037_570163794,SunJan10,10,1452416486,01
#3E3F3F,1159276284795937901_1498539856,SunJan10,10,1452416524,01
#797979,1159276318004058567_41177533,SunJan10,10,1452416527,01
#637878,1159276368311369237_10088342,SunJan10,10,1452416533,01
#392B2B,1159276513315440392_19856968,SunJan10,10,1452416551,01
#AC8282,1159276893707456468_330114114,SunJan10,10,1452416596,01
#6A7474,1159277202960783838_34348045,SunJan10,10,1452416633,01
#0DCBCB,1159277540207575246_1659667639,SunJan10,10,1452416673,01
#302929,1159277731976916809_1293725074,SunJan10,10,1452416696,01
#585858,1159277916252124625_967668,SunJan10,10,1452416718,01
#7A5959,1159278020908443781_1998262713,SunJan10,10,1452416730,01
#A25A5A,1159278401003746495_2199516820,SunJan10,10,1452416776,01
#6A6262,1159278998685338049_934883441,SunJan10,10,1452416847,01
#698C8C,1159279025997175359_203002005,SunJan10,10,1452416850,01
#525151,1159279215892764957_224029613,SunJan10,10,1452416873,01
#AA8484,1159279470961354813_11970889,SunJan10,10,1452416903,01
#C64848,1159279554570548391_29665828,SunJan10,10,1452416913,01
#776969,1159279610744724497_284959790,SunJan10,10,1452416920,01
#A46F6F,1159279685033545724_330114114,SunJan10,10,1452416929,01
#BAA2A2,1159279997152889583_206185225,SunJan10,10,1452416966,01
#AF8181,1159280227689293900_11970889,SunJan10,10,1452416993,01
#9D7A7A,1159281340483390492_330114114,SunJan10,10,1452417126,01
#3A2C2C,1159281492305504360_11970889,SunJan10,10,1452417144,01
#877F7F,1159281505889514471_454193675,SunJan10,10,1452417146,01
#0A0606,1159281773930222897_1014373204,SunJan10,10,1452417178,01
#5C5C5C,1159281983433927358_255386465,SunJan10,10,1452417203,01
#575D5D,1159282089836232997_1659667639,SunJan10,10,1452417215,01
#917575,1159282452653427759_330114114,SunJan10,10,1452417259,01
#4F3030,1159282549806693841_192060606,SunJan10,10,1452417270,01
#B89393,1159282674159239298_2225305431,SunJan10,10,1452417285,01
#759797,1159283172460302516_5001379,SunJan10,10,1452417345,01
#6C3434,1159283460449101973_11970889,SunJan10,10,1452417379,01
#924D4D,1159283523274029030_211718468,SunJan10,10,1452417386,01
#6C6565,1159283527459345792_22912884,SunJan10,10,1452417387,01
#8A8787,1159283661066167942_294312,SunJan10,10,1452417403,01
